-6.44550007317;2.27483801254
-4.44404131152;99.7903505516
-35.8427092878;-40.1182280192
64.372283375;24.985988041
71.3123807311;32.3737040565
-0.113857401699;-62.1724709357
-88.555109405;78.0670250991
-99.3647074346;-99.7976085571
56.7315475646;-9.28370057728
-7.06463805184;87.8651058438
-14.0951183798;1.46526209371
54.3957816303;-10.0830406456
37.6498058727;70.7677477396
-7.19900060503;33.2374797148
-33.1222282444;9.83568675693
-82.5621596011;85.4542910172
72.1749632943;-73.3109436318
-85.7183426509;-45.5985776332
96.0932867292;-25.5724239867
23.9164810983;-71.0605019204
-24.6098763491;-88.935343619
-46.0583921254;49.4450501365
-26.6109106696;40.6982079369
-79.8182716514;15.3872100066
17.7948771025;93.0709624161
-8.37485368939;-34.3172422367
-41.4898247482;79.4850059818
18.2621190407;-75.7481495193
-76.609003112;-14.8851622834
-61.9098492808;-96.4537934669
98.7286736843;-94.1818957244
-31.8326807138;-9.63906828939
-53.3986954588;-67.8937176697
-74.9320359217;45.5468634925
-31.1066562081;56.7622712367
94.4004943415;-85.0001549528
-8.53049514148;-97.3104209704
-2.9592784188;-35.6365739125
25.3328412026;8.74489098908
-3.72079768652;81.4270813677
79.3782438845;-65.8852388372
23.4463063898;-29.6078480072
-49.0742389197;-20.5542847215
3.28948625762;-3.60773454336
-65.9451561268;-51.8398086775
-22.4772714523;60.679360271
57.7812596243;98.2471821268
-58.4473602558;-56.1675773882
-92.4204760747;97.3566237862
-7.50036603527;79.4755797341
-63.7651283171;45.1538792226
69.0511561456;51.6213310882
-34.861678817;-84.5621789016
82.9234830127;-44.040518044
95.6030092444;31.9919114138
74.8955107821;97.9115301456
98.3906988836;-89.3586430041
-75.4550005707;20.1176591944
3.94011397476;43.0762388471
47.3732456204;77.2373265416
0.565084351478;71.2624769523
-19.5535620224;13.8636057157
22.6978907298;35.826843364
34.5843462962;13.4404317582
-55.6486127157;-15.9869349764
-96.2200267814;54.6049441306
-81.4509103312;43.298646678
-39.2142624309;-61.1086920143
78.2999943188;3.1211775228
29.716677152;-5.8070938533
-53.5645857514;64.0737443841
-24.9109946055;74.2952266649
-22.84985907;43.665790103
-70.068298939;-17.8796690635
-76.8328726235;44.7464977975
-19.4377005113;5.98504107622
-21.5718462256;44.2681048152
52.4055384358;26.639887096
19.8048356305;-46.786685725
-64.402079315;-20.4162245896
-76.7605734803;-42.474306171
-89.0257529379;46.34255971
45.5967357097;-54.8274268513
61.4681156757;41.877381029
74.4343237739;98.9915563814
17.9106661045;29.1768762512
93.0915834014;55.4526657719
32.1687246839;29.5956811212
69.1002441275;66.6777462541
54.7707554016;-29.373424634
44.6298792581;-22.8043904144
23.91417597;80.7458416024
-71.1118168419;-86.6452139224
-26.1060355199;-42.6288674469
5.61753267736;-94.7409026195
16.9686103048;67.779050575
-27.8157955237;-28.227622743
78.1598240934;0.841528407898
-30.1629359697;94.3757697575
1.91479981419;65.5593821177
71.4283475032;-54.8649613212
-20.2194620506;74.7724816296
-9.28528357645;-47.7091838693
-32.5587242997;-81.9397349818
2.35086458299;-40.1875103284
65.2619074769;-31.3726640414
6.9873851279;73.4637466102
18.9492185633;-92.0280800172
41.9510435093;32.2473491915
-41.548780506;47.3309924457
-67.1832932464;-60.9771623251
-65.8168400114;-85.6315705532
65.4439001285;-61.7489184429
42.7338217082;66.2720014835
-20.7375856334;41.699673661
-57.0368417343;-56.3388116645
-57.1815689346;69.695793206
-71.984235044;-28.9072086752
97.6328718658;95.0520833776
48.6772038755;-72.4628039093
85.791992228;-24.2016764301
0.806237235875;-87.9118954754
8.79385433076;71.9362961605
72.7958756227;-83.6335403678
20.1476667151;28.0944192182
-19.2247480983;-85.8558442251
-56.0599382978;10.4985546685
84.3909505813;-52.5181058975
-78.2173861064;-19.999879737
53.9711113148;-74.3411505647
-44.0790095461;-61.0897094367
11.4197337314;54.5308198908
-78.586328691;-34.3949936896
-87.9898714085;-40.0019481307
-95.8690810367;29.7123114017
69.8362644092;39.6185383373
-66.3667395723;7.23421622948
-15.680950637;21.0402007498
3.64501945892;-29.2188856591
-40.2411781563;16.4204581785
95.3807319682;-85.4205206448
-92.4888524095;97.49476993
6.98621423316;72.1578712569
51.0170216713;-7.55459333636
53.9737203482;-7.81536340246
-30.3332357132;99.0834209359
37.8797797986;-26.9386520033
-11.9784822227;47.7246956814
87.0668206975;76.0023921829
43.4993010336;25.0141511536
4.07278959782;27.5755329317
87.322984057;16.4641087483
-47.2665954228;-8.16490185185
94.4843031094;-28.1938889076
0.79039818998;86.3958312484
-3.98924068802;-67.898856961
46.203814228;46.332655611
23.4598700767;-99.3079559264
62.7314962546;-6.09858894692
47.6529451189;37.9796187416
-18.7473036224;14.5529713163
-3.38384477435;77.9251961541
57.159815063;-76.1249101263
-86.41947939;-86.7200687272
-9.73381873831;-5.99931485368
60.0983691758;-50.3449802692
47.9559041923;-21.2038489615
23.1279914626;11.3482764496
75.7711742771;86.3497567338
-15.2060711174;-89.2813029794
-93.4510964543;15.0088111956
-39.8686283302;99.4944764065
-89.2021501055;59.6233649437
74.5199166165;76.8520811435
47.5710275816;25.2916307483
87.0522048197;22.0670540492
-53.6883593429;-10.8089248157
60.3279411343;48.4427947356
-50.5025513645;-11.2044605371
-83.5491833303;72.0264803092
4.43828445348;-38.0816490909
97.8204560778;-78.7240086191
27.2958610269;95.6551543355
65.0707483734;4.33482167042
71.0231227886;12.3634020077
92.522160455;99.2109829346
-2.58931208977;-76.7295965558
56.3734717311;-76.4228779793
-79.4834585704;33.4027353423
3.84508916755;37.7027341284
42.1138156249;-33.1079702816
-24.6998179238;21.2559450319
